Prioridade,Orçamento,Natureza,Tribunal de Origem,Autos do precatório,Valor Deferido,Situação,Local,Regime
Normal,2026,Alimentar,TJSC,5038470-35.2024.8.24.0000,51635.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038471-20.2024.8.24.0000,46600.16,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038472-05.2024.8.24.0000,18004.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038473-87.2024.8.24.0000,427509.71,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038507-62.2024.8.24.0000,66219.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038522-31.2024.8.24.0000,59641.4,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,0001059-28.2024.5.12.0000,242585.96,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038538-82.2024.8.24.0000,28607.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038539-67.2024.8.24.0000,102656.21,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038545-74.2024.8.24.0000,217237.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038546-59.2024.8.24.0000,29032.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038570-87.2024.8.24.0000,1161177.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,0001060-13.2024.5.12.0000,993876.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038606-32.2024.8.24.0000,62495.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038654-88.2024.8.24.0000,25084.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038656-58.2024.8.24.0000,33246.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038800-32.2024.8.24.0000,50046.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038801-17.2024.8.24.0000,35479.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038802-02.2024.8.24.0000,86369.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038803-84.2024.8.24.0000,100781.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038805-54.2024.8.24.0000,44039.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038806-39.2024.8.24.0000,17917.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038807-24.2024.8.24.0000,35525.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038809-91.2024.8.24.0000,56386.23,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038810-76.2024.8.24.0000,36942.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038812-46.2024.8.24.0000,27225.41,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038815-98.2024.8.24.0000,56414.78,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038820-23.2024.8.24.0000,19834.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038821-08.2024.8.24.0000,38096.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038823-75.2024.8.24.0000,30000.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038825-45.2024.8.24.0000,21545.03,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038827-15.2024.8.24.0000,76616.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038829-82.2024.8.24.0000,80481.93,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038830-67.2024.8.24.0000,3241.27,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038831-52.2024.8.24.0000,5253.44,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038832-37.2024.8.24.0000,3007.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038833-22.2024.8.24.0000,77235.06,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038834-07.2024.8.24.0000,10531.17,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038836-74.2024.8.24.0000,6886.22,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038837-59.2024.8.24.0000,6886.22,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038839-29.2024.8.24.0000,53278.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038840-14.2024.8.24.0000,26888.41,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038842-81.2024.8.24.0000,54460.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038843-66.2024.8.24.0000,16738.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038847-06.2024.8.24.0000,97346.98,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038849-73.2024.8.24.0000,80161.11,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038850-58.2024.8.24.0000,25567.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038855-80.2024.8.24.0000,17953.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038856-65.2024.8.24.0000,46655.31,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038858-35.2024.8.24.0000,92465.09,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038859-20.2024.8.24.0000,17936.32,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038860-05.2024.8.24.0000,16935.45,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038861-87.2024.8.24.0000,73708.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038866-12.2024.8.24.0000,76714.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038874-86.2024.8.24.0000,23788.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038875-71.2024.8.24.0000,73340.16,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038877-41.2024.8.24.0000,27553.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038878-26.2024.8.24.0000,31223.44,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038880-93.2024.8.24.0000,56464.75,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038881-78.2024.8.24.0000,17709.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038884-33.2024.8.24.0000,25680.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038889-55.2024.8.24.0000,46530.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038891-25.2024.8.24.0000,12692.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038892-10.2024.8.24.0000,12692.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038893-92.2024.8.24.0000,12692.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038894-77.2024.8.24.0000,80225.39,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038895-62.2024.8.24.0000,40601.23,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038898-17.2024.8.24.0000,25420.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038900-84.2024.8.24.0000,32785.13,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038909-46.2024.8.24.0000,35478.59,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038913-83.2024.8.24.0000,37850.78,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038915-53.2024.8.24.0000,213814.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038916-38.2024.8.24.0000,26807.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038917-23.2024.8.24.0000,223396.38,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5038918-08.2024.8.24.0000,111593.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039338-13.2024.8.24.0000,103387.03,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039340-80.2024.8.24.0000,52414.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039341-65.2024.8.24.0000,53929.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039484-54.2024.8.24.0000,38606.2,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039503-60.2024.8.24.0000,19231.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039508-82.2024.8.24.0000,42519.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039510-52.2024.8.24.0000,87490.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039511-37.2024.8.24.0000,118557.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039512-22.2024.8.24.0000,64196.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039531-28.2024.8.24.0000,53349.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039536-50.2024.8.24.0000,26468.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039537-35.2024.8.24.0000,109170.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039576-32.2024.8.24.0000,19719.11,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039579-84.2024.8.24.0000,31831.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039653-41.2024.8.24.0000,53616.44,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039656-93.2024.8.24.0000,4466.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039658-63.2024.8.24.0000,20396.75,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039659-48.2024.8.24.0000,129435.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039660-33.2024.8.24.0000,74134.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039662-03.2024.8.24.0000,56012.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039714-96.2024.8.24.0000,105573.85,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039719-21.2024.8.24.0000,52544.33,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039721-88.2024.8.24.0000,107349.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039726-13.2024.8.24.0000,17392.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039734-87.2024.8.24.0000,49926.44,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039736-57.2024.8.24.0000,38806.16,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039737-42.2024.8.24.0000,177469.93,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039762-55.2024.8.24.0000,36802.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039763-40.2024.8.24.0000,22913.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039764-25.2024.8.24.0000,89007.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039765-10.2024.8.24.0000,60322.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039766-92.2024.8.24.0000,72056.81,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039768-62.2024.8.24.0000,15998.99,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039771-17.2024.8.24.0000,22905.31,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039772-02.2024.8.24.0000,98574.86,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039773-84.2024.8.24.0000,92613.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039774-69.2024.8.24.0000,18793.48,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039775-54.2024.8.24.0000,10147.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039788-53.2024.8.24.0000,35160.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039789-38.2024.8.24.0000,85062.28,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039790-23.2024.8.24.0000,64572.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039791-08.2024.8.24.0000,200744.25,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039792-90.2024.8.24.0000,1930.61,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039793-75.2024.8.24.0000,107739.67,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039795-45.2024.8.24.0000,417973.23,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039796-30.2024.8.24.0000,61284.5,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039797-15.2024.8.24.0000,188299.33,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039798-97.2024.8.24.0000,18829.93,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039839-64.2024.8.24.0000,129274.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039841-34.2024.8.24.0000,30881.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039878-61.2024.8.24.0000,47600.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039880-31.2024.8.24.0000,37382.4,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039881-16.2024.8.24.0000,286690.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039882-98.2024.8.24.0000,354592.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039883-83.2024.8.24.0000,64128.26,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039886-38.2024.8.24.0000,52457.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039891-60.2024.8.24.0000,18392.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039894-15.2024.8.24.0000,56632.25,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039895-97.2024.8.24.0000,14469.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039896-82.2024.8.24.0000,57280.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039897-67.2024.8.24.0000,43558.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039908-96.2024.8.24.0000,75983.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039911-51.2024.8.24.0000,55225.77,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5039918-43.2024.8.24.0000,13423.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040092-52.2024.8.24.0000,180166.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040188-67.2024.8.24.0000,2938.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040189-52.2024.8.24.0000,1469.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040191-22.2024.8.24.0000,2938.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040196-44.2024.8.24.0000,32835.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040280-45.2024.8.24.0000,80250.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040396-51.2024.8.24.0000,32288.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,0001099-10.2024.5.12.0000,1003167.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,0001101-77.2024.5.12.0000,643744.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040499-58.2024.8.24.0000,1697.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040501-28.2024.8.24.0000,25787.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040503-95.2024.8.24.0000,14570.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040504-80.2024.8.24.0000,14570.63,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040505-65.2024.8.24.0000,20605.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040508-20.2024.8.24.0000,31098.89,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040509-05.2024.8.24.0000,30033.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040510-87.2024.8.24.0000,6548.95,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040511-72.2024.8.24.0000,4645.86,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040512-57.2024.8.24.0000,21558.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040516-94.2024.8.24.0000,104071.09,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040615-64.2024.8.24.0000,51938.07,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040620-86.2024.8.24.0000,144.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040657-16.2024.8.24.0000,347331.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040889-28.2024.8.24.0000,139473.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040890-13.2024.8.24.0000,26119.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040891-95.2024.8.24.0000,110630.18,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040892-80.2024.8.24.0000,42689.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040893-65.2024.8.24.0000,387544.13,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040992-35.2024.8.24.0000,146805.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040993-20.2024.8.24.0000,39793.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040994-05.2024.8.24.0000,138347.99,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040995-87.2024.8.24.0000,47101.15,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040997-57.2024.8.24.0000,39559.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040998-42.2024.8.24.0000,20810.39,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5040999-27.2024.8.24.0000,79550.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041000-12.2024.8.24.0000,6548.95,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041002-79.2024.8.24.0000,120839.96,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041005-34.2024.8.24.0000,49748.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041007-04.2024.8.24.0000,25887.34,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041010-56.2024.8.24.0000,57161.29,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041011-41.2024.8.24.0000,60477.56,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041013-11.2024.8.24.0000,75005.56,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041025-25.2024.8.24.0000,80973.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041026-10.2024.8.24.0000,62199.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041173-36.2024.8.24.0000,27387.32,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041240-98.2024.8.24.0000,70024.43,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041241-83.2024.8.24.0000,58571.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041243-53.2024.8.24.0000,6548.95,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041245-23.2024.8.24.0000,25408.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041246-08.2024.8.24.0000,25314.15,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041268-66.2024.8.24.0000,46285.35,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041383-87.2024.8.24.0000,36773.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041384-72.2024.8.24.0000,22163.89,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041387-27.2024.8.24.0000,82947.54,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041535-38.2024.8.24.0000,87989.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041536-23.2024.8.24.0000,23098.44,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041586-49.2024.8.24.0000,27068.93,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041594-26.2024.8.24.0000,837937.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041595-11.2024.8.24.0000,54955.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041596-93.2024.8.24.0000,30772.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041597-78.2024.8.24.0000,23612.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041604-70.2024.8.24.0000,97507.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041605-55.2024.8.24.0000,32502.56,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041608-10.2024.8.24.0000,108836.41,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041609-92.2024.8.24.0000,99732.86,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041610-77.2024.8.24.0000,80726.76,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041611-62.2024.8.24.0000,26140.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041900-92.2024.8.24.0000,25033.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041901-77.2024.8.24.0000,79156.4,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041902-62.2024.8.24.0000,240427.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041913-91.2024.8.24.0000,43802.16,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5041914-76.2024.8.24.0000,30692.15,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,0001131-15.2024.5.12.0000,53093.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042009-09.2024.8.24.0000,14793.26,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042010-91.2024.8.24.0000,38099.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042012-61.2024.8.24.0000,69048.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042013-46.2024.8.24.0000,38269.9,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042014-31.2024.8.24.0000,36645.22,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042016-98.2024.8.24.0000,84220.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042018-68.2024.8.24.0000,32976.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042019-53.2024.8.24.0000,7184.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042022-08.2024.8.24.0000,41798.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042023-90.2024.8.24.0000,94302.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042025-60.2024.8.24.0000,39148.34,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042026-45.2024.8.24.0000,20943.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042027-30.2024.8.24.0000,29897.41,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042029-97.2024.8.24.0000,24747.89,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042030-82.2024.8.24.0000,73546.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2026,Alimentar,TJSC,5042036-89.2024.8.24.0000,6912.09,Indefinido,Estado de Santa Catarina,Especial
